"Plot Title: 21923817"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21923817, SEN S/N: 21923817)","Intensity, Lux (LGR S/N: 21923817, SEN S/N: 21923817)","Coupler Attached (LGR S/N: 21923817, SEN S/N: 21923817)","Host Connected (LGR S/N: 21923817, SEN S/N: 21923817)","Stopped (LGR S/N: 21923817, SEN S/N: 21923817)","End Of File (LGR S/N: 21923817, SEN S/N: 21923817)"
8099,08/08/2024 11:50:00 AM,20.996,2669.5,,,,
8100,08/08/2024 11:55:00 AM,21.091,2669.5,,,,
8101,08/08/2024 12:00:00 PM,21.091,2669.5,,,,
8102,08/08/2024 12:05:00 PM,21.187,2669.5,,,,
8103,08/08/2024 12:10:00 PM,21.187,2669.5,,,,
8104,08/08/2024 12:15:00 PM,21.282,2669.5,,,,
8105,08/08/2024 12:20:00 PM,21.282,2669.5,,,,
8106,08/08/2024 12:25:00 PM,21.282,2669.5,,,,
8107,08/08/2024 12:30:00 PM,21.378,2669.5,,,,
8108,08/08/2024 12:35:00 PM,21.378,2669.5,,,,
8109,08/08/2024 12:40:00 PM,21.473,2583.4,,,,
8110,08/08/2024 12:45:00 PM,21.473,2583.4,,,,
8111,08/08/2024 12:50:00 PM,21.569,2583.4,,,,
8112,08/08/2024 12:55:00 PM,21.569,2583.4,,,,
8113,08/08/2024 01:00:00 PM,21.664,2583.4,,,,
8114,08/08/2024 01:05:00 PM,21.760,2583.4,,,,
8115,08/08/2024 01:10:00 PM,21.855,2583.4,,,,
8116,08/08/2024 01:15:00 PM,21.951,2583.4,,,,
8117,08/08/2024 01:20:00 PM,22.046,2583.4,,,,
8118,08/08/2024 01:25:00 PM,22.142,2583.4,,,,
8119,08/08/2024 01:30:00 PM,22.333,2583.4,,,,
8120,08/08/2024 01:35:00 PM,22.429,2583.4,,,,
8121,08/08/2024 01:40:00 PM,22.621,2583.4,,,,
8122,08/08/2024 01:45:00 PM,22.812,2583.4,,,,
8123,08/08/2024 01:50:00 PM,23.004,2583.4,,,,
8124,08/08/2024 01:55:00 PM,23.292,2583.4,,,,
8125,08/08/2024 02:00:00 PM,23.484,2583.4,,,,
8126,08/08/2024 02:05:00 PM,23.581,2583.4,,,,
8127,08/08/2024 02:10:00 PM,23.773,2583.4,,,,
8128,08/08/2024 02:15:00 PM,23.869,2583.4,,,,
8129,08/08/2024 02:20:00 PM,23.966,2583.4,,,,
8130,08/08/2024 02:25:00 PM,23.966,2583.4,,,,
8131,08/08/2024 02:30:00 PM,24.062,2583.4,,,,
8132,08/08/2024 02:35:00 PM,24.158,2583.4,,,,
8133,08/08/2024 02:40:00 PM,24.255,2583.4,,,,
8134,08/08/2024 02:45:00 PM,24.351,2583.4,,,,
8135,08/08/2024 02:50:00 PM,24.448,2583.4,,,,
8136,08/08/2024 02:55:00 PM,24.641,2583.4,,,,
8137,08/08/2024 03:00:00 PM,24.641,2583.4,,,,
8138,08/08/2024 03:05:00 PM,24.641,2583.4,,,,
8139,08/08/2024 03:10:00 PM,24.641,2583.4,,,,
8140,08/08/2024 03:15:00 PM,24.641,2583.4,,,,
8141,08/08/2024 03:20:00 PM,24.641,2583.4,,,,
8142,08/08/2024 03:25:00 PM,24.641,2583.4,,,,
8143,08/08/2024 03:30:00 PM,24.641,2583.4,,,,
8144,08/08/2024 03:35:00 PM,24.545,2583.4,,,,
8145,08/08/2024 03:40:00 PM,24.545,2583.4,,,,
8146,08/08/2024 03:45:00 PM,24.545,2583.4,,,,
8147,08/08/2024 03:50:00 PM,24.545,2583.4,,,,
8148,08/08/2024 03:55:00 PM,24.448,2583.4,,,,
8149,08/08/2024 04:00:00 PM,24.545,2583.4,,,,
8150,08/08/2024 04:05:00 PM,24.448,2583.4,,,,
8151,08/08/2024 04:10:00 PM,24.448,2583.4,,,,
8152,08/08/2024 04:15:00 PM,24.448,2583.4,,,,
8153,08/08/2024 04:20:00 PM,24.545,2583.4,,,,
8154,08/08/2024 04:25:00 PM,24.448,2583.4,,,,
8155,08/08/2024 04:30:00 PM,24.351,2583.4,,,,
8156,08/08/2024 04:35:00 PM,24.255,2583.4,,,,
8157,08/08/2024 04:40:00 PM,24.158,2583.4,,,,
8158,08/08/2024 04:45:00 PM,24.062,2583.4,,,,
8159,08/08/2024 04:50:00 PM,23.869,2583.4,,,,
8160,08/08/2024 04:55:00 PM,23.869,2583.4,,,,
8161,08/08/2024 05:00:00 PM,23.966,2583.4,,,,
8162,08/08/2024 05:05:00 PM,23.773,2583.4,,,,
8163,08/08/2024 05:10:00 PM,23.581,2583.4,,,,
8164,08/08/2024 05:15:00 PM,23.484,2583.4,,,,
8165,08/08/2024 05:20:00 PM,23.484,2583.4,,,,
8166,08/08/2024 05:25:00 PM,23.484,2583.4,,,,
8167,08/08/2024 05:30:00 PM,23.388,2583.4,,,,
8168,08/08/2024 05:35:00 PM,23.292,2583.4,,,,
8169,08/08/2024 05:40:00 PM,23.196,2583.4,,,,
8170,08/08/2024 05:45:00 PM,23.004,2583.4,,,,
8171,08/08/2024 05:50:00 PM,22.812,2583.4,,,,
8172,08/08/2024 05:55:00 PM,22.621,2583.4,,,,
8173,08/08/2024 06:00:00 PM,22.525,2583.4,,,,
8174,08/08/2024 06:05:00 PM,22.429,2583.4,,,,
8175,08/08/2024 06:10:00 PM,22.525,2583.4,,,,
8176,08/08/2024 06:15:00 PM,22.525,2583.4,,,,
8177,08/08/2024 06:20:00 PM,22.525,2583.4,,,,
8178,08/08/2024 06:25:00 PM,22.429,2583.4,,,,
8179,08/08/2024 06:30:00 PM,22.333,2583.4,,,,
8180,08/08/2024 06:35:00 PM,22.238,2583.4,,,,
8181,08/08/2024 06:40:00 PM,22.142,2583.4,,,,
8182,08/08/2024 06:45:00 PM,22.142,2583.4,,,,
8183,08/08/2024 06:50:00 PM,21.951,2583.4,,,,
8184,08/08/2024 06:55:00 PM,21.855,2583.4,,,,
8185,08/08/2024 07:00:00 PM,21.664,2583.4,,,,
8186,08/08/2024 07:05:00 PM,21.473,2583.4,,,,
8187,08/08/2024 07:10:00 PM,21.378,2583.4,,,,
8188,08/08/2024 07:15:00 PM,21.187,2583.4,,,,
8189,08/08/2024 07:20:00 PM,21.091,2583.4,,,,
8190,08/08/2024 07:25:00 PM,20.901,2583.4,,,,
8191,08/08/2024 07:30:00 PM,20.805,2583.4,,,,
8192,08/08/2024 07:35:00 PM,20.710,2583.4,,,,
8193,08/08/2024 07:40:00 PM,20.710,2583.4,,,,
8194,08/08/2024 07:45:00 PM,20.615,2583.4,,,,
8195,08/08/2024 07:50:00 PM,20.519,2583.4,,,,
8196,08/08/2024 07:55:00 PM,20.519,2583.4,,,,
8197,08/08/2024 08:00:00 PM,20.424,2583.4,,,,
8198,08/08/2024 08:05:00 PM,20.329,2669.5,,,,
8199,08/08/2024 08:10:00 PM,20.234,2669.5,,,,
8200,08/08/2024 08:15:00 PM,20.138,2669.5,,,,
8201,08/08/2024 08:20:00 PM,20.043,2669.5,,,,
8202,08/08/2024 08:25:00 PM,19.948,2669.5,,,,
8203,08/08/2024 08:30:00 PM,19.853,2669.5,,,,
8204,08/08/2024 08:35:00 PM,19.758,2669.5,,,,
8205,08/08/2024 08:40:00 PM,19.758,2669.5,,,,
8206,08/08/2024 08:45:00 PM,19.758,2669.5,,,,
8207,08/08/2024 08:50:00 PM,19.662,2669.5,,,,
8208,08/08/2024 08:55:00 PM,19.662,2669.5,,,,
8209,08/08/2024 09:00:00 PM,19.567,2583.4,,,,
8210,08/08/2024 09:05:00 PM,19.567,2583.4,,,,
8211,08/08/2024 09:10:00 PM,19.472,2583.4,,,,
8212,08/08/2024 09:15:00 PM,19.472,2583.4,,,,
8213,08/08/2024 09:20:00 PM,19.377,2583.4,,,,
8214,08/08/2024 09:25:00 PM,19.377,2583.4,,,,
8215,08/08/2024 09:30:00 PM,19.377,2583.4,,,,
8216,08/08/2024 09:35:00 PM,19.282,2583.4,,,,
8217,08/08/2024 09:40:00 PM,19.282,2583.4,,,,
8218,08/08/2024 09:45:00 PM,19.282,2583.4,,,,
8219,08/08/2024 09:50:00 PM,19.282,2583.4,,,,
8220,08/08/2024 09:55:00 PM,19.377,2583.4,,,,
8221,08/08/2024 10:00:00 PM,19.472,2583.4,,,,
8222,08/08/2024 10:05:00 PM,19.472,2583.4,,,,
8223,08/08/2024 10:10:00 PM,19.567,2583.4,,,,
8224,08/08/2024 10:15:00 PM,19.567,2583.4,,,,
8225,08/08/2024 10:20:00 PM,19.567,2583.4,,,,
8226,08/08/2024 10:25:00 PM,19.662,2669.5,,,,
8227,08/08/2024 10:30:00 PM,19.662,2669.5,,,,
8228,08/08/2024 10:35:00 PM,19.758,2669.5,,,,
8229,08/08/2024 10:40:00 PM,19.758,2669.5,,,,
8230,08/08/2024 10:45:00 PM,19.758,2669.5,,,,
8231,08/08/2024 10:50:00 PM,19.853,2669.5,,,,
8232,08/08/2024 10:55:00 PM,19.853,2669.5,,,,
8233,08/08/2024 11:00:00 PM,19.853,2669.5,,,,
8234,08/08/2024 11:05:00 PM,19.853,2669.5,,,,
8235,08/08/2024 11:10:00 PM,19.853,2669.5,,,,
8236,08/08/2024 11:15:00 PM,19.853,2669.5,,,,
8237,08/08/2024 11:20:00 PM,19.853,2669.5,,,,
8238,08/08/2024 11:25:00 PM,19.758,2669.5,,,,
8239,08/08/2024 11:30:00 PM,19.758,2669.5,,,,
8240,08/08/2024 11:35:00 PM,19.758,2669.5,,,,
8241,08/08/2024 11:40:00 PM,19.758,2669.5,,,,
8242,08/08/2024 11:45:00 PM,19.853,2669.5,,,,
8243,08/08/2024 11:50:00 PM,19.853,2669.5,,,,
8244,08/08/2024 11:55:00 PM,19.948,2669.5,,,,
8245,08/09/2024 12:00:00 AM,19.853,2669.5,,,,
8246,08/09/2024 12:05:00 AM,19.853,2669.5,,,,
8247,08/09/2024 12:10:00 AM,19.853,2669.5,,,,
8248,08/09/2024 12:15:00 AM,19.853,2669.5,,,,
8249,08/09/2024 12:20:00 AM,19.853,2669.5,,,,
8250,08/09/2024 12:25:00 AM,19.948,2669.5,,,,
8251,08/09/2024 12:30:00 AM,19.948,2669.5,,,,
8252,08/09/2024 12:35:00 AM,19.948,2669.5,,,,
8253,08/09/2024 12:40:00 AM,19.948,2669.5,,,,
8254,08/09/2024 12:45:00 AM,19.948,2669.5,,,,
8255,08/09/2024 12:50:00 AM,19.948,2669.5,,,,
8256,08/09/2024 12:55:00 AM,19.948,2669.5,,,,
8257,08/09/2024 01:00:00 AM,19.948,2669.5,,,,
8258,08/09/2024 01:05:00 AM,19.948,2669.5,,,,
8259,08/09/2024 01:10:00 AM,19.853,2669.5,,,,
8260,08/09/2024 01:15:00 AM,19.853,2669.5,,,,
8261,08/09/2024 01:20:00 AM,19.853,2669.5,,,,
8262,08/09/2024 01:25:00 AM,19.758,2669.5,,,,
8263,08/09/2024 01:30:00 AM,19.662,2669.5,,,,
8264,08/09/2024 01:35:00 AM,19.567,2583.4,,,,
8265,08/09/2024 01:40:00 AM,19.472,2583.4,,,,
8266,08/09/2024 01:45:00 AM,19.472,2583.4,,,,
8267,08/09/2024 01:50:00 AM,19.377,2583.4,,,,
8268,08/09/2024 01:55:00 AM,19.377,2583.4,,,,
8269,08/09/2024 02:00:00 AM,19.377,2583.4,,,,
8270,08/09/2024 02:05:00 AM,19.377,2583.4,,,,
8271,08/09/2024 02:10:00 AM,19.282,2583.4,,,,
8272,08/09/2024 02:15:00 AM,19.282,2583.4,,,,
8273,08/09/2024 02:20:00 AM,19.282,2583.4,,,,
8274,08/09/2024 02:25:00 AM,19.282,2583.4,,,,
8275,08/09/2024 02:30:00 AM,19.187,2583.4,,,,
8276,08/09/2024 02:35:00 AM,19.187,2583.4,,,,
8277,08/09/2024 02:40:00 AM,19.187,2583.4,,,,
8278,08/09/2024 02:45:00 AM,19.187,2583.4,,,,
8279,08/09/2024 02:50:00 AM,19.187,2583.4,,,,
8280,08/09/2024 02:55:00 AM,19.187,2583.4,,,,
8281,08/09/2024 03:00:00 AM,19.187,2583.4,,,,
8282,08/09/2024 03:05:00 AM,19.187,2583.4,,,,
8283,08/09/2024 03:10:00 AM,19.187,2583.4,,,,
8284,08/09/2024 03:15:00 AM,19.187,2583.4,,,,
8285,08/09/2024 03:20:00 AM,19.187,2583.4,,,,
8286,08/09/2024 03:25:00 AM,19.187,2583.4,,,,
8287,08/09/2024 03:30:00 AM,19.187,2583.4,,,,
8288,08/09/2024 03:35:00 AM,19.187,2583.4,,,,
8289,08/09/2024 03:40:00 AM,19.187,2583.4,,,,
8290,08/09/2024 03:45:00 AM,19.187,2583.4,,,,
8291,08/09/2024 03:50:00 AM,19.187,2583.4,,,,
8292,08/09/2024 03:55:00 AM,19.187,2583.4,,,,
8293,08/09/2024 04:00:00 AM,19.187,2583.4,,,,
8294,08/09/2024 04:05:00 AM,19.187,2583.4,,,,
8295,08/09/2024 04:10:00 AM,19.187,2583.4,,,,
8296,08/09/2024 04:15:00 AM,19.187,2583.4,,,,
8297,08/09/2024 04:20:00 AM,19.187,2583.4,,,,
8298,08/09/2024 04:25:00 AM,19.187,2583.4,,,,
8299,08/09/2024 04:30:00 AM,19.187,2583.4,,,,
8300,08/09/2024 04:35:00 AM,19.187,2583.4,,,,
8301,08/09/2024 04:40:00 AM,19.187,2583.4,,,,
8302,08/09/2024 04:45:00 AM,19.187,2583.4,,,,
8303,08/09/2024 04:50:00 AM,19.187,2583.4,,,,
8304,08/09/2024 04:55:00 AM,19.187,2583.4,,,,
8305,08/09/2024 05:00:00 AM,19.187,2583.4,,,,
8306,08/09/2024 05:05:00 AM,19.187,2583.4,,,,
8307,08/09/2024 05:10:00 AM,19.187,2583.4,,,,
8308,08/09/2024 05:15:00 AM,19.187,2583.4,,,,
8309,08/09/2024 05:20:00 AM,19.187,2583.4,,,,
8310,08/09/2024 05:25:00 AM,19.187,2583.4,,,,
8311,08/09/2024 05:30:00 AM,19.187,2583.4,,,,
8312,08/09/2024 05:35:00 AM,19.187,2583.4,,,,
8313,08/09/2024 05:40:00 AM,19.187,2583.4,,,,
8314,08/09/2024 05:45:00 AM,19.187,2583.4,,,,
8315,08/09/2024 05:50:00 AM,19.187,2583.4,,,,
8316,08/09/2024 05:55:00 AM,19.187,2583.4,,,,
8317,08/09/2024 06:00:00 AM,19.092,2583.4,,,,
8318,08/09/2024 06:05:00 AM,19.092,2583.4,,,,
8319,08/09/2024 06:10:00 AM,19.092,2583.4,,,,
8320,08/09/2024 06:15:00 AM,19.092,2583.4,,,,
8321,08/09/2024 06:20:00 AM,19.092,2583.4,,,,
8322,08/09/2024 06:25:00 AM,19.092,2583.4,,,,
8323,08/09/2024 06:30:00 AM,19.092,2583.4,,,,
8324,08/09/2024 06:35:00 AM,19.092,2583.4,,,,
8325,08/09/2024 06:40:00 AM,19.092,2583.4,,,,
8326,08/09/2024 06:45:00 AM,19.092,2583.4,,,,
8327,08/09/2024 06:50:00 AM,19.092,2583.4,,,,
8328,08/09/2024 06:55:00 AM,19.092,2583.4,,,,
8329,08/09/2024 07:00:00 AM,19.092,2583.4,,,,
8330,08/09/2024 07:05:00 AM,19.092,2583.4,,,,
8331,08/09/2024 07:10:00 AM,19.092,2583.4,,,,
8332,08/09/2024 07:15:00 AM,19.092,2583.4,,,,
8333,08/09/2024 07:20:00 AM,19.092,2583.4,,,,
8334,08/09/2024 07:25:00 AM,19.092,2583.4,,,,
8335,08/09/2024 07:30:00 AM,19.092,2583.4,,,,
8336,08/09/2024 07:35:00 AM,19.092,2583.4,,,,
8337,08/09/2024 07:40:00 AM,19.092,2583.4,,,,
8338,08/09/2024 07:45:00 AM,19.092,2583.4,,,,
8339,08/09/2024 07:50:00 AM,19.092,2583.4,,,,
8340,08/09/2024 07:55:00 AM,19.092,2583.4,,,,
8341,08/09/2024 08:00:00 AM,19.092,2583.4,,,,
8342,08/09/2024 08:05:00 AM,19.092,2583.4,,,,
8343,08/09/2024 08:10:00 AM,19.092,2583.4,,,,
8344,08/09/2024 08:15:00 AM,19.187,2583.4,,,,
8345,08/09/2024 08:20:00 AM,19.187,2583.4,,,,
8346,08/09/2024 08:25:00 AM,19.187,2583.4,,,,
8347,08/09/2024 08:30:00 AM,19.187,2583.4,,,,
8348,08/09/2024 08:35:00 AM,19.187,2583.4,,,,
8349,08/09/2024 08:40:00 AM,19.282,2583.4,,,,
8350,08/09/2024 08:45:00 AM,19.282,2583.4,,,,
8351,08/09/2024 08:50:00 AM,19.282,2583.4,,,,
8352,08/09/2024 08:55:00 AM,19.282,2583.4,,,,
8353,08/09/2024 09:00:00 AM,19.377,2583.4,,,,
8354,08/09/2024 09:05:00 AM,19.472,2583.4,,,,
8355,08/09/2024 09:10:00 AM,19.472,2583.4,,,,
8356,08/09/2024 09:15:00 AM,19.472,2583.4,,,,
8357,08/09/2024 09:20:00 AM,19.567,2583.4,,,,
8358,08/09/2024 09:25:00 AM,19.567,2583.4,,,,
8359,08/09/2024 09:30:00 AM,19.567,2583.4,,,,
8360,08/09/2024 09:35:00 AM,19.567,2583.4,,,,
8361,08/09/2024 09:40:00 AM,19.567,2583.4,,,,
8362,08/09/2024 09:45:00 AM,19.567,2583.4,,,,
8363,08/09/2024 09:50:00 AM,19.662,2669.5,,,,
8364,08/09/2024 09:55:00 AM,19.662,2669.5,,,,
8365,08/09/2024 10:00:00 AM,19.662,2669.5,,,,
8366,08/09/2024 10:05:00 AM,19.758,2669.5,,,,
8367,08/09/2024 10:10:00 AM,19.758,2669.5,,,,
8368,08/09/2024 10:15:00 AM,19.853,2669.5,,,,
8369,08/09/2024 10:20:00 AM,19.853,2669.5,,,,
8370,08/09/2024 10:25:00 AM,19.853,2669.5,,,,
8371,08/09/2024 10:30:00 AM,19.853,2669.5,,,,
8372,08/09/2024 10:35:00 AM,19.948,2669.5,,,,
8373,08/09/2024 10:40:00 AM,19.948,2669.5,,,,
8374,08/09/2024 10:45:00 AM,19.948,2669.5,,,,
8375,08/09/2024 10:50:00 AM,19.948,2669.5,,,,
8376,08/09/2024 10:55:00 AM,19.948,2669.5,,,,
8377,08/09/2024 11:00:00 AM,20.043,2669.5,,,,
8378,08/09/2024 11:05:00 AM,20.043,2669.5,,,,
8379,08/09/2024 11:10:00 AM,20.043,2669.5,,,,
8380,08/09/2024 11:15:00 AM,20.043,2669.5,,,,
8381,08/09/2024 11:20:00 AM,20.043,2669.5,,,,
8382,08/09/2024 11:25:00 AM,20.043,2669.5,,,,
8383,08/09/2024 11:30:00 AM,20.043,2669.5,,,,
8384,08/09/2024 11:35:00 AM,20.043,2669.5,,,,
8385,08/09/2024 11:40:00 AM,20.043,2669.5,,,,
8386,08/09/2024 11:45:00 AM,20.138,2669.5,,,,
8387,08/09/2024 11:50:00 AM,20.138,2669.5,,,,
8388,08/09/2024 11:55:00 AM,20.138,2669.5,,,,
8389,08/09/2024 12:00:00 PM,20.138,2669.5,,,,
8390,08/09/2024 12:05:00 PM,20.138,2669.5,,,,
8391,08/09/2024 12:10:00 PM,20.234,2669.5,,,,
8392,08/09/2024 12:15:00 PM,20.234,2669.5,,,,
8393,08/09/2024 12:20:00 PM,20.329,2669.5,,,,
8394,08/09/2024 12:25:00 PM,20.329,2669.5,,,,
8395,08/09/2024 12:30:00 PM,20.424,2669.5,,,,
8396,08/09/2024 12:35:00 PM,20.424,2669.5,,,,
8397,08/09/2024 12:40:00 PM,20.424,2669.5,,,,
8398,08/09/2024 12:45:00 PM,20.519,2669.5,,,,
8399,08/09/2024 12:50:00 PM,20.519,2669.5,,,,
8400,08/09/2024 12:55:00 PM,20.615,2669.5,,,,
8401,08/09/2024 01:00:00 PM,20.615,2669.5,,,,
8402,08/09/2024 01:05:00 PM,20.615,2669.5,,,,
8403,08/09/2024 01:10:00 PM,20.615,2669.5,,,,
8404,08/09/2024 01:15:00 PM,20.615,2669.5,,,,
8405,08/09/2024 01:20:00 PM,20.710,2669.5,,,,
8406,08/09/2024 01:25:00 PM,20.710,2669.5,,,,
8407,08/09/2024 01:30:00 PM,20.710,2669.5,,,,
8408,08/09/2024 01:35:00 PM,20.805,2669.5,,,,
8409,08/09/2024 01:40:00 PM,20.805,2669.5,,,,
8410,08/09/2024 01:45:00 PM,20.805,2669.5,,,,
8411,08/09/2024 01:50:00 PM,20.805,2669.5,,,,
8412,08/09/2024 01:55:00 PM,20.901,2669.5,,,,
8413,08/09/2024 02:00:00 PM,20.901,2669.5,,,,
8414,08/09/2024 02:05:00 PM,20.996,2669.5,,,,
8415,08/09/2024 02:10:00 PM,21.091,2669.5,,,,
8416,08/09/2024 02:15:00 PM,21.091,2669.5,,,,
8417,08/09/2024 02:20:00 PM,21.187,2669.5,,,,
8418,08/09/2024 02:25:00 PM,21.282,2669.5,,,,
8419,08/09/2024 02:30:00 PM,21.378,2583.4,,,,
8420,08/09/2024 02:35:00 PM,21.569,2583.4,,,,
8421,08/09/2024 02:40:00 PM,21.664,2583.4,,,,
8422,08/09/2024 02:45:00 PM,21.855,2583.4,,,,
8423,08/09/2024 02:50:00 PM,21.855,2583.4,,,,
8424,08/09/2024 02:55:00 PM,22.046,2583.4,,,,
8425,08/09/2024 03:00:00 PM,22.238,2583.4,,,,
8426,08/09/2024 03:05:00 PM,22.333,2583.4,,,,
8427,08/09/2024 03:10:00 PM,22.429,2583.4,,,,
8428,08/09/2024 03:15:00 PM,22.621,2583.4,,,,
8429,08/09/2024 03:20:00 PM,22.717,2583.4,,,,
8430,08/09/2024 03:25:00 PM,22.812,2583.4,,,,
8431,08/09/2024 03:30:00 PM,22.908,2583.4,,,,
8432,08/09/2024 03:35:00 PM,22.908,2583.4,,,,
8433,08/09/2024 03:40:00 PM,22.908,2583.4,,,,
8434,08/09/2024 03:45:00 PM,23.004,2583.4,,,,
8435,08/09/2024 03:50:00 PM,23.004,2583.4,,,,
8436,08/09/2024 03:55:00 PM,22.812,2583.4,,,,
8437,08/09/2024 04:00:00 PM,22.812,2583.4,,,,
8438,08/09/2024 04:05:00 PM,22.908,2583.4,,,,
8439,08/09/2024 04:10:00 PM,22.908,2583.4,,,,
8440,08/09/2024 04:15:00 PM,22.812,2583.4,,,,
8441,08/09/2024 04:20:00 PM,22.621,2583.4,,,,
8442,08/09/2024 04:25:00 PM,22.621,2583.4,,,,
8443,08/09/2024 04:30:00 PM,22.717,2583.4,,,,
8444,08/09/2024 04:35:00 PM,22.717,2583.4,,,,
8445,08/09/2024 04:40:00 PM,22.717,2583.4,,,,
8446,08/09/2024 04:45:00 PM,22.621,2583.4,,,,
8447,08/09/2024 04:50:00 PM,22.525,2583.4,,,,
8448,08/09/2024 04:55:00 PM,22.429,2583.4,,,,
8449,08/09/2024 05:00:00 PM,22.429,2583.4,,,,
8450,08/09/2024 05:05:00 PM,22.333,2583.4,,,,
8451,08/09/2024 05:10:00 PM,22.333,2583.4,,,,
8452,08/09/2024 05:15:00 PM,22.238,2583.4,,,,
8453,08/09/2024 05:20:00 PM,22.142,2583.4,,,,
8454,08/09/2024 05:25:00 PM,22.142,2583.4,,,,
8455,08/09/2024 05:30:00 PM,22.142,2583.4,,,,
8456,08/09/2024 05:35:00 PM,22.142,2583.4,,,,
8457,08/09/2024 05:40:00 PM,22.046,2583.4,,,,
8458,08/09/2024 05:45:00 PM,22.046,2583.4,,,,
8459,08/09/2024 05:50:00 PM,21.951,2583.4,,,,
8460,08/09/2024 05:55:00 PM,21.855,2583.4,,,,
8461,08/09/2024 06:00:00 PM,21.760,2583.4,,,,
8462,08/09/2024 06:05:00 PM,21.760,2583.4,,,,
8463,08/09/2024 06:10:00 PM,21.855,2583.4,,,,
8464,08/09/2024 06:15:00 PM,21.664,2583.4,,,,
8465,08/09/2024 06:20:00 PM,21.473,2583.4,,,,
8466,08/09/2024 06:25:00 PM,21.378,2583.4,,,,
8467,08/09/2024 06:30:00 PM,21.187,2583.4,,,,
8468,08/09/2024 06:35:00 PM,21.091,2583.4,,,,
8469,08/09/2024 06:40:00 PM,20.996,2583.4,,,,
8470,08/09/2024 06:45:00 PM,20.996,2583.4,,,,
8471,08/09/2024 06:50:00 PM,20.996,2583.4,,,,
8472,08/09/2024 06:55:00 PM,20.901,2583.4,,,,
8473,08/09/2024 07:00:00 PM,20.805,2583.4,,,,
8474,08/09/2024 07:05:00 PM,20.710,2669.5,,,,
8475,08/09/2024 07:10:00 PM,20.519,2669.5,,,,
8476,08/09/2024 07:15:00 PM,20.519,2669.5,,,,
8477,08/09/2024 07:20:00 PM,20.424,2669.5,,,,
8478,08/09/2024 07:25:00 PM,20.329,2669.5,,,,
8479,08/09/2024 07:30:00 PM,20.234,2669.5,,,,
8480,08/09/2024 07:35:00 PM,20.234,2669.5,,,,
8481,08/09/2024 07:40:00 PM,20.234,2669.5,,,,
8482,08/09/2024 07:45:00 PM,20.138,2669.5,,,,
8483,08/09/2024 07:50:00 PM,19.948,2669.5,,,,
8484,08/09/2024 07:55:00 PM,19.853,2669.5,,,,
8485,08/09/2024 08:00:00 PM,19.758,2669.5,,,,
8486,08/09/2024 08:05:00 PM,19.758,2669.5,,,,
8487,08/09/2024 08:10:00 PM,19.758,2669.5,,,,
8488,08/09/2024 08:15:00 PM,19.662,2669.5,,,,
8489,08/09/2024 08:20:00 PM,19.662,2669.5,,,,
8490,08/09/2024 08:25:00 PM,19.662,2669.5,,,,
8491,08/09/2024 08:30:00 PM,19.567,2583.4,,,,
8492,08/09/2024 08:35:00 PM,19.567,2583.4,,,,
8493,08/09/2024 08:40:00 PM,19.472,2583.4,,,,
8494,08/09/2024 08:45:00 PM,19.377,2583.4,,,,
8495,08/09/2024 08:50:00 PM,19.282,2583.4,,,,
8496,08/09/2024 08:55:00 PM,19.282,2583.4,,,,
8497,08/09/2024 09:00:00 PM,19.187,2583.4,,,,
8498,08/09/2024 09:05:00 PM,19.282,2583.4,,,,
8499,08/09/2024 09:10:00 PM,19.377,2583.4,,,,
8500,08/09/2024 09:15:00 PM,19.472,2583.4,,,,
8501,08/09/2024 09:20:00 PM,19.472,2583.4,,,,
8502,08/09/2024 09:25:00 PM,19.567,2583.4,,,,
8503,08/09/2024 09:30:00 PM,19.567,2583.4,,,,
8504,08/09/2024 09:35:00 PM,19.567,2583.4,,,,
8505,08/09/2024 09:40:00 PM,19.567,2583.4,,,,
8506,08/09/2024 09:45:00 PM,19.662,2669.5,,,,
8507,08/09/2024 09:50:00 PM,19.662,2669.5,,,,
8508,08/09/2024 09:55:00 PM,19.662,2669.5,,,,
8509,08/09/2024 10:00:00 PM,19.662,2669.5,,,,
8510,08/09/2024 10:05:00 PM,19.662,2669.5,,,,
8511,08/09/2024 10:10:00 PM,19.662,2669.5,,,,
8512,08/09/2024 10:15:00 PM,19.758,2669.5,,,,
8513,08/09/2024 10:20:00 PM,19.758,2669.5,,,,
8514,08/09/2024 10:25:00 PM,19.758,2669.5,,,,
8515,08/09/2024 10:30:00 PM,19.758,2669.5,,,,
8516,08/09/2024 10:35:00 PM,19.758,2669.5,,,,
8517,08/09/2024 10:40:00 PM,19.758,2669.5,,,,
8518,08/09/2024 10:45:00 PM,19.758,2669.5,,,,
8519,08/09/2024 10:50:00 PM,19.662,2669.5,,,,
8520,08/09/2024 10:55:00 PM,19.758,2669.5,,,,
8521,08/09/2024 11:00:00 PM,19.758,2669.5,,,,
8522,08/09/2024 11:05:00 PM,19.662,2669.5,,,,
8523,08/09/2024 11:10:00 PM,19.662,2669.5,,,,
8524,08/09/2024 11:15:00 PM,19.662,2669.5,,,,
8525,08/09/2024 11:20:00 PM,19.662,2669.5,,,,
8526,08/09/2024 11:25:00 PM,19.662,2669.5,,,,
8527,08/09/2024 11:30:00 PM,19.662,2669.5,,,,
8528,08/09/2024 11:35:00 PM,19.662,2669.5,,,,
