"Plot Title: 22026091"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 22026091, SEN S/N: 22026091)","Coupler Attached (LGR S/N: 22026091, SEN S/N: 22026091)","Host Connected (LGR S/N: 22026091, SEN S/N: 22026091)","Stopped (LGR S/N: 22026091, SEN S/N: 22026091)","End Of File (LGR S/N: 22026091, SEN S/N: 22026091)"
5587,07/30/2024 06:30:00 PM,20.138,,,,
5588,07/30/2024 06:35:00 PM,20.138,,,,
5589,07/30/2024 06:40:00 PM,20.138,,,,
5590,07/30/2024 06:45:00 PM,20.138,,,,
5591,07/30/2024 06:50:00 PM,20.234,,,,
5592,07/30/2024 06:55:00 PM,20.234,,,,
5593,07/30/2024 07:00:00 PM,20.234,,,,
5594,07/30/2024 07:05:00 PM,20.234,,,,
5595,07/30/2024 07:10:00 PM,20.234,,,,
5596,07/30/2024 07:15:00 PM,20.234,,,,
5597,07/30/2024 07:20:00 PM,20.234,,,,
5598,07/30/2024 07:25:00 PM,20.234,,,,
5599,07/30/2024 07:30:00 PM,20.234,,,,
5600,07/30/2024 07:35:00 PM,20.234,,,,
5601,07/30/2024 07:40:00 PM,20.329,,,,
5602,07/30/2024 07:45:00 PM,20.329,,,,
5603,07/30/2024 07:50:00 PM,20.329,,,,
5604,07/30/2024 07:55:00 PM,20.329,,,,
5605,07/30/2024 08:00:00 PM,20.329,,,,
5606,07/30/2024 08:05:00 PM,20.329,,,,
5607,07/30/2024 08:10:00 PM,20.329,,,,
5608,07/30/2024 08:15:00 PM,20.329,,,,
5609,07/30/2024 08:20:00 PM,20.329,,,,
5610,07/30/2024 08:25:00 PM,20.329,,,,
5611,07/30/2024 08:30:00 PM,20.329,,,,
5612,07/30/2024 08:35:00 PM,20.424,,,,
5613,07/30/2024 08:40:00 PM,20.424,,,,
5614,07/30/2024 08:45:00 PM,20.424,,,,
5615,07/30/2024 08:50:00 PM,20.424,,,,
5616,07/30/2024 08:55:00 PM,20.424,,,,
5617,07/30/2024 09:00:00 PM,20.424,,,,
5618,07/30/2024 09:05:00 PM,20.424,,,,
5619,07/30/2024 09:10:00 PM,20.424,,,,
5620,07/30/2024 09:15:00 PM,20.424,,,,
5621,07/30/2024 09:20:00 PM,20.424,,,,
5622,07/30/2024 09:25:00 PM,20.519,,,,
5623,07/30/2024 09:30:00 PM,20.519,,,,
5624,07/30/2024 09:35:00 PM,20.519,,,,
5625,07/30/2024 09:40:00 PM,20.519,,,,
5626,07/30/2024 09:45:00 PM,20.519,,,,
5627,07/30/2024 09:50:00 PM,20.519,,,,
5628,07/30/2024 09:55:00 PM,20.519,,,,
5629,07/30/2024 10:00:00 PM,20.519,,,,
5630,07/30/2024 10:05:00 PM,20.519,,,,
5631,07/30/2024 10:10:00 PM,20.519,,,,
5632,07/30/2024 10:15:00 PM,20.519,,,,
5633,07/30/2024 10:20:00 PM,20.519,,,,
5634,07/30/2024 10:25:00 PM,20.519,,,,
5635,07/30/2024 10:30:00 PM,20.615,,,,
5636,07/30/2024 10:35:00 PM,20.615,,,,
5637,07/30/2024 10:40:00 PM,20.615,,,,
5638,07/30/2024 10:45:00 PM,20.615,,,,
5639,07/30/2024 10:50:00 PM,20.615,,,,
5640,07/30/2024 10:55:00 PM,20.615,,,,
5641,07/30/2024 11:00:00 PM,20.615,,,,
5642,07/30/2024 11:05:00 PM,20.615,,,,
5643,07/30/2024 11:10:00 PM,20.615,,,,
5644,07/30/2024 11:15:00 PM,20.615,,,,
5645,07/30/2024 11:20:00 PM,20.615,,,,
5646,07/30/2024 11:25:00 PM,20.615,,,,
5647,07/30/2024 11:30:00 PM,20.615,,,,
5648,07/30/2024 11:35:00 PM,20.615,,,,
5649,07/30/2024 11:40:00 PM,20.615,,,,
5650,07/30/2024 11:45:00 PM,20.615,,,,
5651,07/30/2024 11:50:00 PM,20.615,,,,
5652,07/30/2024 11:55:00 PM,20.615,,,,
5653,07/31/2024 12:00:00 AM,20.615,,,,
5654,07/31/2024 12:05:00 AM,20.615,,,,
5655,07/31/2024 12:10:00 AM,20.615,,,,
5656,07/31/2024 12:15:00 AM,20.615,,,,
5657,07/31/2024 12:20:00 AM,20.615,,,,
5658,07/31/2024 12:25:00 AM,20.615,,,,
5659,07/31/2024 12:30:00 AM,20.615,,,,
5660,07/31/2024 12:35:00 AM,20.615,,,,
5661,07/31/2024 12:40:00 AM,20.710,,,,
5662,07/31/2024 12:45:00 AM,20.710,,,,
5663,07/31/2024 12:50:00 AM,20.710,,,,
5664,07/31/2024 12:55:00 AM,20.710,,,,
5665,07/31/2024 01:00:00 AM,20.710,,,,
5666,07/31/2024 01:05:00 AM,20.615,,,,
5667,07/31/2024 01:10:00 AM,20.710,,,,
5668,07/31/2024 01:15:00 AM,20.615,,,,
5669,07/31/2024 01:20:00 AM,20.615,,,,
5670,07/31/2024 01:25:00 AM,20.615,,,,
5671,07/31/2024 01:30:00 AM,20.615,,,,
5672,07/31/2024 01:35:00 AM,20.710,,,,
5673,07/31/2024 01:40:00 AM,20.615,,,,
5674,07/31/2024 01:45:00 AM,20.615,,,,
5675,07/31/2024 01:50:00 AM,20.615,,,,
5676,07/31/2024 01:55:00 AM,20.615,,,,
5677,07/31/2024 02:00:00 AM,20.615,,,,
5678,07/31/2024 02:05:00 AM,20.615,,,,
5679,07/31/2024 02:10:00 AM,20.615,,,,
5680,07/31/2024 02:15:00 AM,20.615,,,,
5681,07/31/2024 02:20:00 AM,20.615,,,,
5682,07/31/2024 02:25:00 AM,20.615,,,,
5683,07/31/2024 02:30:00 AM,20.615,,,,
5684,07/31/2024 02:35:00 AM,20.615,,,,
5685,07/31/2024 02:40:00 AM,20.615,,,,
5686,07/31/2024 02:45:00 AM,20.615,,,,
5687,07/31/2024 02:50:00 AM,20.615,,,,
5688,07/31/2024 02:55:00 AM,20.615,,,,
5689,07/31/2024 03:00:00 AM,20.615,,,,
5690,07/31/2024 03:05:00 AM,20.615,,,,
5691,07/31/2024 03:10:00 AM,20.615,,,,
5692,07/31/2024 03:15:00 AM,20.615,,,,
5693,07/31/2024 03:20:00 AM,20.615,,,,
5694,07/31/2024 03:25:00 AM,20.615,,,,
5695,07/31/2024 03:30:00 AM,20.615,,,,
5696,07/31/2024 03:35:00 AM,20.615,,,,
5697,07/31/2024 03:40:00 AM,20.615,,,,
5698,07/31/2024 03:45:00 AM,20.615,,,,
5699,07/31/2024 03:50:00 AM,20.615,,,,
5700,07/31/2024 03:55:00 AM,20.615,,,,
5701,07/31/2024 04:00:00 AM,20.615,,,,
5702,07/31/2024 04:05:00 AM,20.615,,,,
5703,07/31/2024 04:10:00 AM,20.615,,,,
5704,07/31/2024 04:15:00 AM,20.519,,,,
5705,07/31/2024 04:20:00 AM,20.519,,,,
5706,07/31/2024 04:25:00 AM,20.519,,,,
5707,07/31/2024 04:30:00 AM,20.519,,,,
5708,07/31/2024 04:35:00 AM,20.519,,,,
5709,07/31/2024 04:40:00 AM,20.519,,,,
5710,07/31/2024 04:45:00 AM,20.519,,,,
5711,07/31/2024 04:50:00 AM,20.519,,,,
5712,07/31/2024 04:55:00 AM,20.519,,,,
5713,07/31/2024 05:00:00 AM,20.519,,,,
5714,07/31/2024 05:05:00 AM,20.519,,,,
5715,07/31/2024 05:10:00 AM,20.519,,,,
5716,07/31/2024 05:15:00 AM,20.519,,,,
5717,07/31/2024 05:20:00 AM,20.519,,,,
5718,07/31/2024 05:25:00 AM,20.519,,,,
5719,07/31/2024 05:30:00 AM,20.519,,,,
5720,07/31/2024 05:35:00 AM,20.519,,,,
5721,07/31/2024 05:40:00 AM,20.519,,,,
5722,07/31/2024 05:45:00 AM,20.424,,,,
5723,07/31/2024 05:50:00 AM,20.519,,,,
5724,07/31/2024 05:55:00 AM,20.424,,,,
5725,07/31/2024 06:00:00 AM,20.424,,,,
5726,07/31/2024 06:05:00 AM,20.424,,,,
5727,07/31/2024 06:10:00 AM,20.424,,,,
5728,07/31/2024 06:15:00 AM,20.424,,,,
5729,07/31/2024 06:20:00 AM,20.424,,,,
5730,07/31/2024 06:25:00 AM,20.424,,,,
5731,07/31/2024 06:30:00 AM,20.424,,,,
5732,07/31/2024 06:35:00 AM,20.424,,,,
5733,07/31/2024 06:40:00 AM,20.424,,,,
5734,07/31/2024 06:45:00 AM,20.424,,,,
5735,07/31/2024 06:50:00 AM,20.424,,,,
5736,07/31/2024 06:55:00 AM,20.424,,,,
5737,07/31/2024 07:00:00 AM,20.424,,,,
5738,07/31/2024 07:05:00 AM,20.424,,,,
5739,07/31/2024 07:10:00 AM,20.424,,,,
5740,07/31/2024 07:15:00 AM,20.424,,,,
5741,07/31/2024 07:20:00 AM,20.424,,,,
5742,07/31/2024 07:25:00 AM,20.329,,,,
5743,07/31/2024 07:30:00 AM,20.329,,,,
5744,07/31/2024 07:35:00 AM,20.329,,,,
5745,07/31/2024 07:40:00 AM,20.329,,,,
5746,07/31/2024 07:45:00 AM,20.329,,,,
5747,07/31/2024 07:50:00 AM,20.329,,,,
5748,07/31/2024 07:55:00 AM,20.329,,,,
5749,07/31/2024 08:00:00 AM,20.329,,,,
5750,07/31/2024 08:05:00 AM,20.329,,,,
5751,07/31/2024 08:10:00 AM,20.329,,,,
5752,07/31/2024 08:15:00 AM,20.329,,,,
5753,07/31/2024 08:20:00 AM,20.329,,,,
5754,07/31/2024 08:25:00 AM,20.329,,,,
5755,07/31/2024 08:30:00 AM,20.329,,,,
5756,07/31/2024 08:35:00 AM,20.329,,,,
5757,07/31/2024 08:40:00 AM,20.329,,,,
5758,07/31/2024 08:45:00 AM,20.329,,,,
5759,07/31/2024 08:50:00 AM,20.329,,,,
5760,07/31/2024 08:55:00 AM,20.329,,,,
5761,07/31/2024 09:00:00 AM,20.329,,,,
5762,07/31/2024 09:05:00 AM,20.329,,,,
5763,07/31/2024 09:10:00 AM,20.234,,,,
5764,07/31/2024 09:15:00 AM,20.329,,,,
5765,07/31/2024 09:20:00 AM,20.234,,,,
5766,07/31/2024 09:25:00 AM,20.234,,,,
5767,07/31/2024 09:30:00 AM,20.234,,,,
5768,07/31/2024 09:35:00 AM,20.234,,,,
5769,07/31/2024 09:40:00 AM,20.234,,,,
5770,07/31/2024 09:45:00 AM,20.234,,,,
5771,07/31/2024 09:50:00 AM,20.234,,,,
5772,07/31/2024 09:55:00 AM,20.234,,,,
5773,07/31/2024 10:00:00 AM,20.234,,,,
5774,07/31/2024 10:05:00 AM,20.234,,,,
5775,07/31/2024 10:10:00 AM,20.234,,,,
5776,07/31/2024 10:15:00 AM,20.234,,,,
5777,07/31/2024 10:20:00 AM,20.234,,,,
5778,07/31/2024 10:25:00 AM,20.234,,,,
5779,07/31/2024 10:30:00 AM,20.234,,,,
5780,07/31/2024 10:35:00 AM,20.234,,,,
5781,07/31/2024 10:40:00 AM,20.234,,,,
5782,07/31/2024 10:45:00 AM,20.234,,,,
5783,07/31/2024 10:50:00 AM,20.234,,,,
5784,07/31/2024 10:55:00 AM,20.234,,,,
5785,07/31/2024 11:00:00 AM,20.234,,,,
5786,07/31/2024 11:05:00 AM,20.234,,,,
5787,07/31/2024 11:10:00 AM,20.234,,,,
5788,07/31/2024 11:15:00 AM,20.234,,,,
5789,07/31/2024 11:20:00 AM,20.138,,,,
5790,07/31/2024 11:25:00 AM,20.234,,,,
5791,07/31/2024 11:30:00 AM,20.138,,,,
5792,07/31/2024 11:35:00 AM,20.234,,,,
5793,07/31/2024 11:40:00 AM,20.138,,,,
5794,07/31/2024 11:45:00 AM,20.138,,,,
5795,07/31/2024 11:50:00 AM,20.138,,,,
5796,07/31/2024 11:55:00 AM,20.138,,,,
5797,07/31/2024 12:00:00 PM,20.138,,,,
5798,07/31/2024 12:05:00 PM,20.138,,,,
5799,07/31/2024 12:10:00 PM,20.138,,,,
5800,07/31/2024 12:15:00 PM,20.138,,,,
5801,07/31/2024 12:20:00 PM,20.138,,,,
5802,07/31/2024 12:25:00 PM,20.138,,,,
5803,07/31/2024 12:30:00 PM,20.138,,,,
5804,07/31/2024 12:35:00 PM,20.138,,,,
5805,07/31/2024 12:40:00 PM,20.138,,,,
5806,07/31/2024 12:45:00 PM,20.138,,,,
5807,07/31/2024 12:50:00 PM,20.138,,,,
5808,07/31/2024 12:55:00 PM,20.138,,,,
5809,07/31/2024 01:00:00 PM,20.138,,,,
5810,07/31/2024 01:05:00 PM,20.138,,,,
5811,07/31/2024 01:10:00 PM,20.138,,,,
5812,07/31/2024 01:15:00 PM,20.138,,,,
5813,07/31/2024 01:20:00 PM,20.138,,,,
5814,07/31/2024 01:25:00 PM,20.138,,,,
5815,07/31/2024 01:30:00 PM,20.138,,,,
5816,07/31/2024 01:35:00 PM,20.138,,,,
5817,07/31/2024 01:40:00 PM,20.138,,,,
5818,07/31/2024 01:45:00 PM,20.138,,,,
5819,07/31/2024 01:50:00 PM,20.138,,,,
5820,07/31/2024 01:55:00 PM,20.138,,,,
5821,07/31/2024 02:00:00 PM,20.138,,,,
5822,07/31/2024 02:05:00 PM,20.138,,,,
5823,07/31/2024 02:10:00 PM,20.138,,,,
5824,07/31/2024 02:15:00 PM,20.138,,,,
5825,07/31/2024 02:20:00 PM,20.234,,,,
5826,07/31/2024 02:25:00 PM,20.138,,,,
5827,07/31/2024 02:30:00 PM,20.234,,,,
5828,07/31/2024 02:35:00 PM,20.138,,,,
5829,07/31/2024 02:40:00 PM,20.234,,,,
5830,07/31/2024 02:45:00 PM,20.234,,,,
5831,07/31/2024 02:50:00 PM,20.234,,,,
5832,07/31/2024 02:55:00 PM,20.234,,,,
5833,07/31/2024 03:00:00 PM,20.234,,,,
5834,07/31/2024 03:05:00 PM,20.234,,,,
5835,07/31/2024 03:10:00 PM,20.234,,,,
5836,07/31/2024 03:15:00 PM,20.234,,,,
5837,07/31/2024 03:20:00 PM,20.234,,,,
5838,07/31/2024 03:25:00 PM,20.234,,,,
5839,07/31/2024 03:30:00 PM,20.234,,,,
5840,07/31/2024 03:35:00 PM,20.234,,,,
5841,07/31/2024 03:40:00 PM,20.234,,,,
5842,07/31/2024 03:45:00 PM,20.234,,,,
5843,07/31/2024 03:50:00 PM,20.234,,,,
5844,07/31/2024 03:55:00 PM,20.329,,,,
5845,07/31/2024 04:00:00 PM,20.329,,,,
5846,07/31/2024 04:05:00 PM,20.329,,,,
5847,07/31/2024 04:10:00 PM,20.329,,,,
5848,07/31/2024 04:15:00 PM,20.329,,,,
5849,07/31/2024 04:20:00 PM,20.329,,,,
5850,07/31/2024 04:25:00 PM,20.329,,,,
5851,07/31/2024 04:30:00 PM,20.329,,,,
5852,07/31/2024 04:35:00 PM,20.329,,,,
5853,07/31/2024 04:40:00 PM,20.329,,,,
5854,07/31/2024 04:45:00 PM,20.329,,,,
5855,07/31/2024 04:50:00 PM,20.329,,,,
5856,07/31/2024 04:55:00 PM,20.329,,,,
5857,07/31/2024 05:00:00 PM,20.329,,,,
5858,07/31/2024 05:05:00 PM,20.329,,,,
5859,07/31/2024 05:10:00 PM,20.424,,,,
5860,07/31/2024 05:15:00 PM,20.424,,,,
5861,07/31/2024 05:20:00 PM,20.424,,,,
5862,07/31/2024 05:25:00 PM,20.424,,,,
5863,07/31/2024 05:30:00 PM,20.424,,,,
5864,07/31/2024 05:35:00 PM,20.424,,,,
5865,07/31/2024 05:40:00 PM,20.424,,,,
5866,07/31/2024 05:45:00 PM,20.424,,,,
5867,07/31/2024 05:50:00 PM,20.424,,,,
5868,07/31/2024 05:55:00 PM,20.519,,,,
5869,07/31/2024 06:00:00 PM,20.519,,,,
5870,07/31/2024 06:05:00 PM,20.519,,,,
5871,07/31/2024 06:10:00 PM,20.519,,,,
5872,07/31/2024 06:15:00 PM,20.519,,,,
5873,07/31/2024 06:20:00 PM,20.519,,,,
5874,07/31/2024 06:25:00 PM,20.519,,,,
5875,07/31/2024 06:30:00 PM,20.519,,,,
5876,07/31/2024 06:35:00 PM,20.519,,,,
5877,07/31/2024 06:40:00 PM,20.519,,,,
5878,07/31/2024 06:45:00 PM,20.519,,,,
5879,07/31/2024 06:50:00 PM,20.615,,,,
5880,07/31/2024 06:55:00 PM,20.615,,,,
5881,07/31/2024 07:00:00 PM,20.615,,,,
5882,07/31/2024 07:05:00 PM,20.615,,,,
5883,07/31/2024 07:10:00 PM,20.615,,,,
5884,07/31/2024 07:15:00 PM,20.615,,,,
5885,07/31/2024 07:20:00 PM,20.615,,,,
5886,07/31/2024 07:25:00 PM,20.615,,,,
5887,07/31/2024 07:30:00 PM,20.615,,,,
5888,07/31/2024 07:35:00 PM,20.710,,,,
5889,07/31/2024 07:40:00 PM,20.710,,,,
5890,07/31/2024 07:45:00 PM,20.710,,,,
5891,07/31/2024 07:50:00 PM,20.710,,,,
5892,07/31/2024 07:55:00 PM,20.710,,,,
5893,07/31/2024 08:00:00 PM,20.710,,,,
5894,07/31/2024 08:05:00 PM,20.710,,,,
5895,07/31/2024 08:10:00 PM,20.710,,,,
5896,07/31/2024 08:15:00 PM,20.710,,,,
5897,07/31/2024 08:20:00 PM,20.710,,,,
5898,07/31/2024 08:25:00 PM,20.805,,,,
5899,07/31/2024 08:30:00 PM,20.805,,,,
5900,07/31/2024 08:35:00 PM,20.805,,,,
5901,07/31/2024 08:40:00 PM,20.805,,,,
5902,07/31/2024 08:45:00 PM,20.805,,,,
5903,07/31/2024 08:50:00 PM,20.805,,,,
5904,07/31/2024 08:55:00 PM,20.805,,,,
5905,07/31/2024 09:00:00 PM,20.805,,,,
5906,07/31/2024 09:05:00 PM,20.805,,,,
5907,07/31/2024 09:10:00 PM,20.805,,,,
5908,07/31/2024 09:15:00 PM,20.901,,,,
5909,07/31/2024 09:20:00 PM,20.901,,,,
5910,07/31/2024 09:25:00 PM,20.901,,,,
5911,07/31/2024 09:30:00 PM,20.901,,,,
5912,07/31/2024 09:35:00 PM,20.901,,,,
5913,07/31/2024 09:40:00 PM,20.901,,,,
5914,07/31/2024 09:45:00 PM,20.901,,,,
5915,07/31/2024 09:50:00 PM,20.901,,,,
5916,07/31/2024 09:55:00 PM,20.901,,,,
5917,07/31/2024 10:00:00 PM,20.901,,,,
5918,07/31/2024 10:05:00 PM,20.901,,,,
5919,07/31/2024 10:10:00 PM,20.901,,,,
5920,07/31/2024 10:15:00 PM,20.901,,,,
5921,07/31/2024 10:20:00 PM,20.996,,,,
5922,07/31/2024 10:25:00 PM,20.996,,,,
5923,07/31/2024 10:30:00 PM,20.996,,,,
5924,07/31/2024 10:35:00 PM,20.996,,,,
5925,07/31/2024 10:40:00 PM,20.996,,,,
5926,07/31/2024 10:45:00 PM,20.996,,,,
5927,07/31/2024 10:50:00 PM,20.996,,,,
5928,07/31/2024 10:55:00 PM,20.996,,,,
5929,07/31/2024 11:00:00 PM,20.996,,,,
5930,07/31/2024 11:05:00 PM,20.996,,,,
5931,07/31/2024 11:10:00 PM,20.996,,,,
5932,07/31/2024 11:15:00 PM,20.996,,,,
5933,07/31/2024 11:20:00 PM,20.996,,,,
5934,07/31/2024 11:25:00 PM,20.996,,,,
5935,07/31/2024 11:30:00 PM,20.996,,,,
5936,07/31/2024 11:35:00 PM,20.996,,,,
5937,07/31/2024 11:40:00 PM,20.996,,,,
5938,07/31/2024 11:45:00 PM,20.996,,,,
5939,07/31/2024 11:50:00 PM,20.996,,,,
5940,07/31/2024 11:55:00 PM,20.996,,,,
5941,08/01/2024 12:00:00 AM,20.996,,,,
5942,08/01/2024 12:05:00 AM,20.996,,,,
5943,08/01/2024 12:10:00 AM,20.996,,,,
5944,08/01/2024 12:15:00 AM,20.996,,,,
5945,08/01/2024 12:20:00 AM,20.996,,,,
5946,08/01/2024 12:25:00 AM,20.996,,,,
5947,08/01/2024 12:30:00 AM,20.996,,,,
5948,08/01/2024 12:35:00 AM,20.996,,,,
5949,08/01/2024 12:40:00 AM,20.996,,,,
5950,08/01/2024 12:45:00 AM,21.091,,,,
5951,08/01/2024 12:50:00 AM,20.996,,,,
5952,08/01/2024 12:55:00 AM,20.996,,,,
5953,08/01/2024 01:00:00 AM,20.996,,,,
5954,08/01/2024 01:05:00 AM,20.996,,,,
5955,08/01/2024 01:10:00 AM,20.996,,,,
5956,08/01/2024 01:15:00 AM,20.996,,,,
5957,08/01/2024 01:20:00 AM,20.996,,,,
5958,08/01/2024 01:25:00 AM,20.996,,,,
5959,08/01/2024 01:30:00 AM,20.996,,,,
5960,08/01/2024 01:35:00 AM,20.996,,,,
5961,08/01/2024 01:40:00 AM,20.996,,,,
5962,08/01/2024 01:45:00 AM,20.996,,,,
5963,08/01/2024 01:50:00 AM,20.996,,,,
5964,08/01/2024 01:55:00 AM,20.996,,,,
5965,08/01/2024 02:00:00 AM,20.996,,,,
5966,08/01/2024 02:05:00 AM,20.996,,,,
5967,08/01/2024 02:10:00 AM,20.996,,,,
5968,08/01/2024 02:15:00 AM,20.996,,,,
5969,08/01/2024 02:20:00 AM,20.996,,,,
5970,08/01/2024 02:25:00 AM,20.996,,,,
5971,08/01/2024 02:30:00 AM,20.996,,,,
5972,08/01/2024 02:35:00 AM,20.996,,,,
5973,08/01/2024 02:40:00 AM,20.996,,,,
5974,08/01/2024 02:45:00 AM,20.996,,,,
5975,08/01/2024 02:50:00 AM,20.996,,,,
5976,08/01/2024 02:55:00 AM,20.996,,,,
5977,08/01/2024 03:00:00 AM,20.901,,,,
5978,08/01/2024 03:05:00 AM,20.901,,,,
5979,08/01/2024 03:10:00 AM,20.996,,,,
5980,08/01/2024 03:15:00 AM,20.901,,,,
5981,08/01/2024 03:20:00 AM,20.901,,,,
5982,08/01/2024 03:25:00 AM,20.901,,,,
5983,08/01/2024 03:30:00 AM,20.901,,,,
5984,08/01/2024 03:35:00 AM,20.901,,,,
5985,08/01/2024 03:40:00 AM,20.901,,,,
5986,08/01/2024 03:45:00 AM,20.901,,,,
5987,08/01/2024 03:50:00 AM,20.901,,,,
5988,08/01/2024 03:55:00 AM,20.901,,,,
5989,08/01/2024 04:00:00 AM,20.901,,,,
5990,08/01/2024 04:05:00 AM,20.901,,,,
5991,08/01/2024 04:10:00 AM,20.901,,,,
5992,08/01/2024 04:15:00 AM,20.901,,,,
5993,08/01/2024 04:20:00 AM,20.901,,,,
5994,08/01/2024 04:25:00 AM,20.901,,,,
5995,08/01/2024 04:30:00 AM,20.805,,,,
5996,08/01/2024 04:35:00 AM,20.805,,,,
5997,08/01/2024 04:40:00 AM,20.805,,,,
5998,08/01/2024 04:45:00 AM,20.805,,,,
5999,08/01/2024 04:50:00 AM,20.805,,,,
6000,08/01/2024 04:55:00 AM,20.805,,,,
6001,08/01/2024 05:00:00 AM,20.805,,,,
6002,08/01/2024 05:05:00 AM,20.805,,,,
6003,08/01/2024 05:10:00 AM,20.805,,,,
6004,08/01/2024 05:15:00 AM,20.805,,,,
6005,08/01/2024 05:20:00 AM,20.805,,,,
6006,08/01/2024 05:25:00 AM,20.710,,,,
6007,08/01/2024 05:30:00 AM,20.805,,,,
6008,08/01/2024 05:35:00 AM,20.710,,,,
6009,08/01/2024 05:40:00 AM,20.710,,,,
6010,08/01/2024 05:45:00 AM,20.710,,,,
6011,08/01/2024 05:50:00 AM,20.710,,,,
6012,08/01/2024 05:55:00 AM,20.710,,,,
6013,08/01/2024 06:00:00 AM,20.710,,,,
6014,08/01/2024 06:05:00 AM,20.710,,,,
6015,08/01/2024 06:10:00 AM,20.710,,,,
6016,08/01/2024 06:15:00 AM,20.710,,,,
6017,08/01/2024 06:20:00 AM,20.710,,,,
6018,08/01/2024 06:25:00 AM,20.710,,,,
6019,08/01/2024 06:30:00 AM,20.615,,,,
6020,08/01/2024 06:35:00 AM,20.615,,,,
6021,08/01/2024 06:40:00 AM,20.615,,,,
6022,08/01/2024 06:45:00 AM,20.615,,,,
6023,08/01/2024 06:50:00 AM,20.615,,,,
6024,08/01/2024 06:55:00 AM,20.615,,,,
6025,08/01/2024 07:00:00 AM,20.615,,,,
6026,08/01/2024 07:05:00 AM,20.615,,,,
6027,08/01/2024 07:10:00 AM,20.615,,,,
6028,08/01/2024 07:15:00 AM,20.615,,,,
6029,08/01/2024 07:20:00 AM,20.519,,,,
6030,08/01/2024 07:25:00 AM,20.615,,,,
6031,08/01/2024 07:30:00 AM,20.519,,,,
6032,08/01/2024 07:35:00 AM,20.519,,,,
6033,08/01/2024 07:40:00 AM,20.519,,,,
6034,08/01/2024 07:45:00 AM,20.519,,,,
6035,08/01/2024 07:50:00 AM,20.519,,,,
6036,08/01/2024 07:55:00 AM,20.519,,,,
6037,08/01/2024 08:00:00 AM,20.519,,,,
6038,08/01/2024 08:05:00 AM,20.519,,,,
6039,08/01/2024 08:10:00 AM,20.519,,,,
6040,08/01/2024 08:15:00 AM,20.519,,,,
6041,08/01/2024 08:20:00 AM,20.519,,,,
6042,08/01/2024 08:25:00 AM,20.424,,,,
6043,08/01/2024 08:30:00 AM,20.424,,,,
6044,08/01/2024 08:35:00 AM,20.424,,,,
6045,08/01/2024 08:40:00 AM,20.424,,,,
6046,08/01/2024 08:45:00 AM,20.424,,,,
6047,08/01/2024 08:50:00 AM,20.424,,,,
6048,08/01/2024 08:55:00 AM,20.424,,,,
6049,08/01/2024 09:00:00 AM,20.424,,,,
6050,08/01/2024 09:05:00 AM,20.424,,,,
6051,08/01/2024 09:10:00 AM,20.424,,,,
6052,08/01/2024 09:15:00 AM,20.424,,,,
6053,08/01/2024 09:20:00 AM,20.329,,,,
6054,08/01/2024 09:25:00 AM,20.329,,,,
6055,08/01/2024 09:30:00 AM,20.329,,,,
6056,08/01/2024 09:35:00 AM,20.329,,,,
6057,08/01/2024 09:40:00 AM,20.329,,,,
6058,08/01/2024 09:45:00 AM,20.329,,,,
6059,08/01/2024 09:50:00 AM,20.329,,,,
6060,08/01/2024 09:55:00 AM,20.329,,,,
6061,08/01/2024 10:00:00 AM,20.329,,,,
6062,08/01/2024 10:05:00 AM,20.329,,,,
6063,08/01/2024 10:10:00 AM,20.329,,,,
6064,08/01/2024 10:15:00 AM,20.329,,,,
6065,08/01/2024 10:20:00 AM,20.329,,,,
6066,08/01/2024 10:25:00 AM,20.234,,,,
6067,08/01/2024 10:30:00 AM,20.234,,,,
6068,08/01/2024 10:35:00 AM,20.234,,,,
6069,08/01/2024 10:40:00 AM,20.234,,,,
6070,08/01/2024 10:45:00 AM,20.234,,,,
6071,08/01/2024 10:50:00 AM,20.234,,,,
6072,08/01/2024 10:55:00 AM,20.234,,,,
6073,08/01/2024 11:00:00 AM,20.234,,,,
6074,08/01/2024 11:05:00 AM,20.234,,,,
6075,08/01/2024 11:10:00 AM,20.234,,,,
6076,08/01/2024 11:15:00 AM,20.234,,,,
6077,08/01/2024 11:20:00 AM,20.234,,,,
6078,08/01/2024 11:25:00 AM,20.138,,,,
6079,08/01/2024 11:30:00 AM,20.138,,,,
6080,08/01/2024 11:35:00 AM,20.138,,,,
6081,08/01/2024 11:40:00 AM,20.138,,,,
6082,08/01/2024 11:45:00 AM,20.138,,,,
6083,08/01/2024 11:50:00 AM,20.138,,,,
6084,08/01/2024 11:55:00 AM,20.138,,,,
6085,08/01/2024 12:00:00 PM,20.138,,,,
6086,08/01/2024 12:05:00 PM,20.138,,,,
6087,08/01/2024 12:10:00 PM,20.138,,,,
6088,08/01/2024 12:15:00 PM,20.138,,,,
6089,08/01/2024 12:20:00 PM,20.138,,,,
6090,08/01/2024 12:25:00 PM,20.138,,,,
6091,08/01/2024 12:30:00 PM,20.138,,,,
6092,08/01/2024 12:35:00 PM,20.138,,,,
6093,08/01/2024 12:40:00 PM,20.138,,,,
6094,08/01/2024 12:45:00 PM,20.138,,,,
6095,08/01/2024 12:50:00 PM,20.138,,,,
6096,08/01/2024 12:55:00 PM,20.138,,,,
6097,08/01/2024 01:00:00 PM,20.138,,,,
